,qid,question_text,target
357126,46001c1bfd1bb462f802,"Why do so many Christians say that non Christians don't have morals or standards, I'm Christian and I know other's have them, they're just based on something else, and have different standards?",1
483673,5eb67a08adbae79ed5bc,Which was the important incident that took place when Shivaji Maharaj was returning from plunder of Surat?,0
534394,68a7af45fc0103130f5b,How can you approach an INTJ and let them know that you have a crush on them? They seem intimidating and distant from the others.,0
846784,a5ed49eb709b587a0bdb,"If raw or smackdown is organised in India, it will broadcast on TV or not?",0
19632,03d8255c8d52694a240b,What will Samwell Tarly discover/read while he copies those old scrolls?,0
553949,6c8a0f7969303f9961d6,"How was the containment policy applied to Western Europe between 1947-1951 different than the ""hot war"" in Korea?",0
326232,3ff21a1bd26d7aad4275,Impact of borders on a country?,0
57857,0b5b7e852a84e70a4693,Why won't my iPhone 6 allow me to delete pictures?,0
454052,58f2faea698ce7d2ca8b,Why does it seem like the flute is played mostly by females?,0
649803,7f4453ce4eecff5285dd,Where do we get home made wine in Chennai?,0
345448,43af5a5b6a44974b54d2,Do people in Kerala murder each other so that they can enjoy a free holiday due to hartal/bandh on the next day?,1
641043,7d906c8cb359210361cc,How does a silencer affect the power of a Savage 17 HMR?,0
23141,04898614ee92212c03e9,Why woman dont sexually attack a man?,1
92891,1230e7a3e962d899de74,How is education in Kendriya vidhyala in uppal?,0
432437,54c1ea6a06b5e5a71a27,Why are some lipsticks like MAC or Dior so expensive compared to a Maybelline or Loreal?,0
510806,64079845908a92393e30,What are the best project topics that I could do after the completion of second year?,0
935516,b754fdb9096441746b31,What green potential is having a gas car?,0
314911,3db671f39146dc8f32b4,"Other than genies, what are some mythical creatures that are said to grant wishes?",0
1226555,f06224c91cd3da976907,How did Southern whites feel when Dr. King was assassinated?,0
1182112,e7a72fc972c7a1434545,How much did the trip to St. Charles mo. cost tax payers?,0
540791,69f5bf058bf81af3e371,How was Alcon established?,0
57360,0b41454fa43c168eeeba,What type of questions are asked in Oberoi Central Employment Register (OCER) interview?,0
1176157,e67cbe3f44950ac2e401,How much height is required in UPSC?,0
1289878,fccbf8a6de7a40a679ba,What are Bill Gates favorite films?,0
237618,2e7a2f31286d04a1a01c,Which is the best Linux administration institute in Rajasthan?,0
597579,750c90ca94ffb3f0e584,Should the government of a country reveal to citizens that it supported or is supporting terrorism?,0
761885,95448363986e3d72a0b5,What should I expect as a new retail assistant manager for a shoe store?,0
263438,338ea8c0cee8dca75ca9,What should I do if a girl I've met suddenly avoids me?,0
684145,85ffb3fb20b22b012114,What mistakes should be avoided while writing a scientific survey?,0
965707,bd3295a12efb1a662750,How can I get freelance projects through Engineerbabu?,0
210664,2930c1a5a219667746eb,How exactly do I write a good answer?,0
417844,51e5c3b4c46760e589dc,What is the optimal length for a movie series to maximize profits?,0
648419,7efe84f1c5f25bad0e87,I'm an Indian and I love listening to some recent Pakistani songs. Is there something wrong in it?,0
1034302,caacf3bc2d3d8b7a65a6,The function to display how busy a coffee shop or restaurant on Google Search and Maps is useful?,0
412774,50e0ec1403c6ab365197,When was the last round of JoSAA 2016 held for NITs?,0
551934,6c22db10af1c659c052f,What should we do in the favour of the people of Syria?,0
529186,679c64298fd0180eeb93,How does being an alcoholic impact a narcicist?,0
202510,279252a6d2da9e0089d5,Does space travel cause humans to become reproductively sterile?,0
17289,036424ef47f3aa748a6f,"Let's say China launched it's entire 270 nuclear arsonals to the USA at 12am PST, how many minutes would it take to reach the US and the death total?",0
117045,16e76a48928fa06bd38f,"As a webshop owner, what is your purpose with the collected user data? Which tool do you use to understand data?",0
339295,4278725ef86c8bea77c1,What is the best time to initiate a follow on Twitter and get a follow back?,0
1269757,f8d97479dccdd1d03d0f,Will Cedar Point get rid of Gemini and replace it with something else?,0
904383,b1379e9efeee7ecd54cb,What is a baseless assumption?,0
325872,3fdf8dcb2285e2f51dca,Is seratonin a hormone or a neuro transmitter?,0
1282982,fb71c49a043ed7a2907e,How many years does it take to evolve from a cell to a civilization?,0
973618,bebd1969bd4ec9ad7001,Are the Zandalari trolls the true rightful rulers of Azeroth in the Warcraft universe?,0
1164780,e43d0f45f88a901e4e3f,Which person would you love to resurrect from the dead?,0
786499,9a15422899755e08e6b2,What was the wabot 1 used for?,0
184953,242a8a6967f14ae3b676,How many dark reaction are needed for one glucose?,0
233646,2db0b0bc2d9c267a698a,Why do I chase women who aren't that interested in me and push away those who are?,0
575838,70d3eb9f51f6900497c0,What was the dumbest question you have ever asked?,0
596335,74cc99a09c1ba15d3777,What are the dangers of taking amoxicillin and doxycycline at the same time?,0
468263,5bb2eaa11f4dfe4a7600,Which is the best brand of salt for cooking available in India?,0
888830,ae22956a298a185336b3,What's the difference between Quantitative Finance and Quantitative economics?,0
997012,c35ec6de63f3cea9ef3e,Is there any intrest charges on margin provided by zerodha on MIS order?,0
554480,6ca40f7e83d0932f81f5,How do insurance companies make customer churn-out prediction model?,0
1046083,ccfcb9159b0077643c43,"What are the key ideas you learned from the book ""Algorithms to live by""?",0
985230,c105fbce8730cd8b4737,Is Sanjay Mishra mathematics is more more than sufficient for IIT JEE main and mainly advanced?,0
178483,22e0feb91b4cfa0f7e82,Why does a semiconductor device get faster as the voltage increases?,0
182786,23bb0164df96906c6bf1,How Indonesians start a small business in Seoul?,0
81756,10020c4d5288f890ff0d,"What is more likely, being killed in an aircraft accident or by a terrorist?",0
987471,c1749ba1dff8af74ba58,"If we separated commercial and investment banking, would the Volcker Rule be necessary?",0
809500,9ea229f8b744ad4efb67,Is it possible that Hebrew slaves were actually Ancient Egyptians?,0
1062235,d025e642a51e1c820538,HF is the only liquid among halogen acids.why?,0
1144733,e04aac66190af79b0614,I'm a 14 year old boy having homicidal thoughts. Can anyone give me a few tips on controlling it?,0
421593,52a10bed91c8e7def75b,What is the symbolism behind Labor Day?,0
229934,2cf941156ed7c51c79f4,Who exactly killed Ferdinand Magellan during the Battle in Mactan?,0
848804,a64deec12583cbdf3706,"If Uber is such a ripoff for the drivers, why do they continue?",0
638548,7d12924b94f5ca1485f0,What is the best practice in distributing the LNB output to many Set Top Boxes?,0
323099,3f53148bdae88e0796d7,Where can I find the meaning of the Malayalam song 'Puzhu Pulikal' from the movie Kammatipaadam?,0
724066,8dc2582638fe62d79128,How do I control my addiction to Quora?,0
356867,45f3b0bdb3cb060ec1bc,Myself and my boyfriend of 5 years have recently turned our lives to Christ. Should we move back out of the same house until we are married?,0
275418,35e7744040a8586f5b82,What if a person converts from BE to BE-MBA in Thapar & does his MBA from colleges having connections with Thapar?,0
153423,1e027e5c2044c09c8eb5,"When an object is green, does it absorb a bit of the color or something?",0
1014994,c6e585db32fdaa44f8cc,How was your Quora sabbatical?,0
351405,44dff1754dda04a46760,My boyfriend is nice and good looking but I always felt unsure about the relationship. Is this normal?,0
867461,a9f7887784d28f2c1167,"What documentation do I need to produce a product in China, sell it on American Amazon / eBay and send this product to the homes of American buyers?",0
415447,516788c58685edf3f4bc,Are there any pictures from the moon when the Earth eclipses the Sun?,0
915111,b34fd1a3e68454d36518,Do celestial bodies grow by catching particles?,0
1173407,e5f2d59a44e97950bc22,Is it okay to have sex with your sister?,1
342983,432ffb54f8a293081c1c,Do you feel safer in American cities or European cities?,0
891143,ae961d7c31c01c419b59,Why is JFK good?,0
1156826,e2ac3fdb842533950127,Is there a possibility that a comet or asteroid will hit Earth on Feburary 1st 2019?,0
322654,3f3cd4e48c0d60db2a7e,What variations can I apply to the original Mexican raspado recipe?,0
1289517,fcba76fc8e8c7fb7d4ad,How do you treat athelete food using home remedy?,0
83131,10460f33f20982ce0957,"Is Australian English gradually changing the [ej] pronunciation (as in ""made"") into [aj], with an intermediate form [æj], and [aj] (as in ""night"") into [ɔj]? Or is it just my impression as a foreign person?",0
608012,770e73de531d75db5758,What is peace and quiet?,0
732359,8f6eedaa0a53610e9862,"What is that one thing you know well, but still wouldn't accept that it's true?",0
1244187,f3d25d24e56fb6fce193,Can Sachin play cricket for team India again?,0
127219,18e46560ca344565c18d,Who was the victor in the American Civil War?,0
47625,095317a2a5daec66fdc9,"If you have a good idea for the Twitter platform, what is the best way to get them to notice it?",0
1294476,fdb4be54f5e5327f1275,What harm will there be if Hindus surrendered before Allah?,1
323424,3f63cf0588445d200869,"Who feels like they need to express there feelings, be hugged and feel loved today besides me?",0
530514,67dd7884d6110b0b412f,How do determine the structure of a carbohydrate?,0
521671,661efe986c438f4a38c3,Why would anyone prefer a girl to a boy?,1
1082462,d420896f8b75e5d1a99a,Why is tungsten metal more coiled in the bulb and not installed in straight parallel wire form?,0
996495,c344bcff019be349e8af,Which is the best way to suppress physical pain?,0
857188,a7f2b81e2526a4b337eb,How can I contact Facebook for admin issues?,0
56312,0b0d91264d2059458ebb,"What would happen if someone refers to North Korea as ""북한 (Bughan)"" while they are in North Korea?",0
273338,357f2aceb6baa9016e7f,What path of education do I need to take to become a volcanologist?,0
972636,be8d070b6f0f70d6bda3,What is Hamid Karzai known for?,0
897975,aff1391a761b955b3543,"In detaily answer the distinguish between in love, affection and friendship?",0
579368,7182868dc08f9c207104,What is the content of the famous book by Arthur Schopenhauer 'The World as Will and Representation'?,0
1247025,f4628672980f54068a5c,What would be the motivation for Lebanon to come to a defense agreement with Russia?,0
1033304,ca7b831b71914902e975,How can I troll China-haters?,1
152566,1dd94dedb1deb3844bc4,How often do graduate students use Wikipedia to learn relations between new concepts?,0
1031385,ca19f7a0659c52b72db8,Is verification done at the place where we do job after getting recommended in SSB interview?,0
208146,28b6dc22b03745236e3d,Which is the best CCNA CCNP ccie institute in UAE?,0
1164329,e425f4e31c22992ba95c,Can alcohol be detected from a blood transfusion?,0
639426,7d3e7f00db8b02736531,Can I choose you to design my site and use my own web hosting?,0
87910,113ac3f92208c86ced71,"What can be done about a sibling who has taken the money from a bank account for which I am the sole death benificary, before I could inherit it?",0
1105786,d8b23902f128a8aa808b,How are we humans connected to each other?,0
590649,73b351912bf10f6c3f69,"Which is better for weight loss, coffee or green tea?",0
974321,bee038509f0e1593af86,"Would you approve of a war (maybe political, racial, or economic) between citizens and how would you survive it?",0
994713,c2ed8de158f015ec5952,Is there a Chrome extension to auto download pdfs?,0
967160,bd7cbc0b6e19baaf38c5,What are the advantages and disadvantages of growing up in a nuclear family?,0
1297251,fe3f656698811237d1f2,Can you laugh so hard that you break a blood vessel in your nose?,0
172816,21cbee2ad1d7217205b7,"What is the intuition behind why kinetic energy is a function of momentum, rather than velocity?",0
667633,82bfb5c3a01dbff2d43e,"Which is better, reading Dostoevsky in Arabic or in English?",0
1179773,e7306630d1be95db6cb6,Should LGBT be allowed to adopt kids since a kid’s best interest should come before an adult's need and a kid can't make a responsible decision? Isn’t nature clear about what environment kids belong to by assigning it the ability to create them?,1
